  9.6293487e+001  2.0742923e+001  8.5211344e+001  7.5566628e+001  7.2991547e+001  7.1177021e+001  7.0557620e+001  6.9926273e+001  6.9299607e+001  6.8192819e+001  6.7091903e+001  6.5536807e+001
  9.5447784e+001  1.5810702e+001  8.7541486e+001  7.7462633e+001  7.3652016e+001  7.2313013e+001  7.1883590e+001  7.1311170e+001  6.9742375e+001  6.8703775e+001  6.7520917e+001  6.5620864e+001
  9.5807748e+001  1.5685774e+001  8.8127609e+001  7.8308145e+001  7.4155386e+001  7.2586960e+001  7.1866574e+001  7.0724951e+001  6.9934551e+001  6.8811594e+001  6.7330916e+001  6.6040058e+001
  9.5948505e+001  1.7881191e+001  8.6789997e+001  7.7025010e+001  7.3271632e+001  7.2198279e+001  7.1334842e+001  7.0717517e+001  6.9432971e+001  6.8666875e+001  6.6966075e+001  6.5754914e+001
  9.6071299e+001  1.9391259e+001  8.5717802e+001  7.6548374e+001  7.3160642e+001  7.1277762e+001  7.1015249e+001  7.0180878e+001  6.8944896e+001  6.8436859e+001  6.7280716e+001  6.5611113e+001
  9.6530641e+001  2.1101375e+001  8.5067420e+001  7.5674446e+001  7.3058300e+001  7.0882698e+001  7.0569380e+001  6.9516056e+001  6.9154500e+001  6.8133126e+001  6.6829831e+001  6.5608047e+001
  9.6224713e+001  2.0520327e+001  8.5253211e+001  7.5625940e+001  7.2833897e+001  7.1146448e+001  7.0624232e+001  7.0034998e+001  6.9065697e+001  6.8272718e+001  6.7018419e+001  6.5543182e+001
  9.6117028e+001  1.9312728e+001  8.5874963e+001  7.6643348e+001  7.3297728e+001  7.1525327e+001  7.0733368e+001  7.0432443e+001  6.9221906e+001  6.8400376e+001  6.7094102e+001  6.5179720e+001
  9.6456733e+001  2.0608931e+001  8.5425568e+001  7.5866124e+001  7.2741446e+001  7.0920698e+001  7.0436259e+001  6.9741916e+001  6.9334889e+001  6.8519063e+001  6.7225806e+001  6.5720682e+001
  9.4860547e+001  1.0400744e+001  9.1304709e+001  8.0652188e+001  7.5550697e+001  7.3613724e+001  7.3039835e+001  7.2251708e+001  7.0840248e+001  6.9704907e+001  6.8123064e+001  6.5963312e+001
  9.6403011e+001  2.1321445e+001  8.5012375e+001  7.5247259e+001  7.2370882e+001  7.1170165e+001  7.0442739e+001  6.9630546e+001  6.8770947e+001  6.8741580e+001  6.6881892e+001  6.5751083e+001
  9.6142956e+001  2.0131524e+001  8.5363362e+001  7.6219718e+001  7.2658816e+001  7.1209271e+001  7.0908496e+001  7.0082210e+001  6.9485010e+001  6.8107185e+001  6.6846288e+001  6.5259777e+001
  9.5048333e+001  1.3618791e+001  8.8902614e+001  7.8942440e+001  7.5032472e+001  7.3331743e+001  7.2409439e+001  7.1573756e+001  7.0407943e+001  6.9234573e+001  6.7986689e+001  6.5613344e+001
  9.5706216e+001  1.7063743e+001  8.6907933e+001  7.7220023e+001  7.3322154e+001  7.1834333e+001  7.1602140e+001  7.1049233e+001  6.9903603e+001  6.8600565e+001  6.7357677e+001  6.5950288e+001
  9.5993790e+001  1.9784442e+001  8.5616353e+001  7.6189787e+001  7.3397660e+001  7.1937996e+001  7.0428491e+001  7.0073589e+001  6.9093313e+001  6.8373528e+001  6.6950072e+001  6.5442233e+001
  9.6081755e+001  1.9452338e+001  8.6075249e+001  7.6280314e+001  7.3013410e+001  7.1424759e+001  7.0693602e+001  7.0396807e+001  6.9778716e+001  6.8493838e+001  6.7298724e+001  6.5718092e+001
  9.6342753e+001  2.1137742e+001  8.5456230e+001  7.5583643e+001  7.2209572e+001  7.1307151e+001  7.0789436e+001  7.0092648e+001  6.8984044e+001  6.8664838e+001  6.6354786e+001  6.5570828e+001
  9.5820584e+001  1.6908692e+001  8.7253939e+001  7.7115654e+001  7.4027703e+001  7.1891256e+001  7.1615984e+001  7.0633869e+001  6.9560286e+001  6.8331371e+001  6.7280168e+001  6.5819347e+001
  9.5719858e+001  1.7587289e+001  8.7246674e+001  7.6893810e+001  7.3049277e+001  7.2180310e+001  7.1428917e+001  7.0709910e+001  6.9613222e+001  6.8643024e+001  6.7186304e+001  6.5736947e+001
  9.6109729e+001  2.0078712e+001  8.5793014e+001  7.6054081e+001  7.2839146e+001  7.1389551e+001  7.0901075e+001  7.0135394e+001  6.9101362e+001  6.8334109e+001  6.7072963e+001  6.5284910e+001
  9.6076522e+001  1.9476084e+001  8.5840098e+001  7.6279225e+001  7.3022652e+001  7.1455045e+001  7.0859220e+001  7.0433451e+001  6.9558755e+001  6.8441158e+001  6.7020802e+001  6.5643162e+001
  9.5892274e+001  1.9547010e+001  8.5672472e+001  7.6072738e+001  7.2745192e+001  7.1472272e+001  7.1216908e+001  6.9933830e+001  6.9501497e+001  6.8221039e+001  6.7025783e+001  6.5704647e+001
  9.5977288e+001  1.8280940e+001  8.6400079e+001  7.6881141e+001  7.3358365e+001  7.1917860e+001  7.1369749e+001  7.0325132e+001  6.9599324e+001  6.8288448e+001  6.6707801e+001  6.5903331e+001
  9.6235980e+001  2.0478940e+001  8.5366414e+001  7.5918547e+001  7.2952723e+001  7.1149148e+001  7.0950250e+001  6.9946391e+001  6.9015612e+001  6.8179627e+001  6.6703893e+001  6.5754063e+001
  9.5357549e+001  1.6146633e+001  8.7409603e+001  7.7860823e+001  7.3715748e+001  7.1809168e+001  7.1719092e+001  7.0872574e+001  6.9354108e+001  6.8677931e+001  6.7261762e+001  6.5969307e+001
  9.5050396e+001  1.3765162e+001  8.9019064e+001  7.8728803e+001  7.4599483e+001  7.2931132e+001  7.2131299e+001  7.1476973e+001  7.0588352e+001  6.9345841e+001  6.7377744e+001  6.6134597e+001
  9.6089561e+001  2.0104966e+001  8.5421321e+001  7.5524357e+001  7.2883580e+001  7.1121474e+001  7.0812935e+001  6.9738950e+001  6.9305615e+001  6.8123917e+001  6.7008247e+001  6.5977577e+001
  9.6316653e+001  1.9995800e+001  8.5313240e+001  7.5797152e+001  7.2987785e+001  7.1212708e+001  7.0691542e+001  6.9858373e+001  6.9477336e+001  6.8545483e+001  6.6798914e+001  6.5790926e+001
  9.5232358e+001  1.4138315e+001  8.8801444e+001  7.8479168e+001  7.4669745e+001  7.2618281e+001  7.1941921e+001  7.1235255e+001  7.0789163e+001  6.9169437e+001  6.7749033e+001  6.5815710e+001
  9.6000375e+001  1.9681202e+001  8.5605700e+001  7.5863696e+001  7.2925753e+001  7.1256949e+001  7.0849007e+001  7.0314907e+001  6.9031792e+001  6.8286518e+001  6.7415734e+001  6.5585306e+001
  9.6194843e+001  2.0660936e+001  8.5605908e+001  7.5614069e+001  7.2592711e+001  7.1033637e+001  7.0257731e+001  6.9701542e+001  6.9085628e+001  6.8233280e+001  6.7018563e+001  6.5444654e+001
  9.4511701e+001  9.8939026e+000  9.1538473e+001  8.1174796e+001  7.5878113e+001  7.3937946e+001  7.3327202e+001  7.2301072e+001  7.1213256e+001  6.9593933e+001  6.8118550e+001  6.6074921e+001
  9.6124432e+001  2.0018499e+001  8.5364898e+001  7.6042552e+001  7.2476375e+001  7.1091250e+001  7.0652017e+001  6.9871132e+001  6.9082991e+001  6.8299199e+001  6.6971151e+001  6.5750537e+001
  9.6269846e+001  2.0310680e+001  8.5232178e+001  7.6237544e+001  7.2909624e+001  7.1157114e+001  7.0626858e+001  7.0389958e+001  6.8924680e+001  6.8025070e+001  6.7369782e+001  6.5528096e+001
  9.5963538e+001  1.9436712e+001  8.6217168e+001  7.6250604e+001  7.2739458e+001  7.1482509e+001  7.1040618e+001  7.0277352e+001  6.9340271e+001  6.8457228e+001  6.7041051e+001  6.6034546e+001
  9.5108090e+001  1.3151569e+001  8.9214294e+001  7.9311761e+001  7.4305961e+001  7.3421122e+001  7.2119055e+001  7.1773137e+001  7.0513749e+001  6.9192682e+001  6.8195515e+001  6.5719318e+001
  9.6210401e+001  2.0257498e+001  8.5270874e+001  7.6086990e+001  7.2521217e+001  7.1565887e+001  7.0870975e+001  7.0056613e+001  6.9144123e+001  6.8536579e+001  6.7118383e+001  6.5360207e+001
  9.3807192e+001  6.6128821e+000  9.4112069e+001  8.3874386e+001  7.7975314e+001  7.5153511e+001  7.4371618e+001  7.3071130e+001  7.2158361e+001  6.9939437e+001  6.8659455e+001  6.6408736e+001
  9.5043852e+001  1.3582465e+001  8.9259478e+001  7.8701256e+001  7.4778145e+001  7.2713919e+001  7.2596618e+001  7.1453043e+001  7.0391369e+001  6.8696434e+001  6.7841661e+001  6.6166328e+001
  9.6053773e+001  1.9873994e+001  8.5708911e+001  7.6302837e+001  7.3116209e+001  7.1390813e+001  7.0637148e+001  6.9923128e+001  6.9035391e+001  6.8446524e+001  6.6999236e+001  6.5445265e+001
  9.6156828e+001  2.0080170e+001  8.5395144e+001  7.5685331e+001  7.2608471e+001  7.1354991e+001  7.0304971e+001  7.0208136e+001  6.9378586e+001  6.8393905e+001  6.6572009e+001  6.5484297e+001
  9.5553902e+001  1.6301236e+001  8.7462712e+001  7.7461594e+001  7.3356617e+001  7.2056202e+001  7.1862917e+001  7.0868731e+001  6.9953557e+001  6.9280256e+001  6.7259591e+001  6.6126713e+001
  9.5868248e+001  1.8147727e+001  8.6595149e+001  7.6912654e+001  7.3244597e+001  7.1534738e+001  7.1305330e+001  7.0442075e+001  6.9903091e+001  6.8424823e+001  6.7241794e+001  6.5945724e+001
  9.5708478e+001  1.6917146e+001  8.7205911e+001  7.7502379e+001  7.3869668e+001  7.2150476e+001  7.1313043e+001  7.0715308e+001  6.9656739e+001  6.8687061e+001  6.7344710e+001  6.5760264e+001
  9.4978624e+001  1.2027492e+001  9.0232752e+001  7.9475919e+001  7.5006349e+001  7.3331047e+001  7.2767171e+001  7.1615125e+001  7.0990838e+001  6.9596375e+001  6.7995065e+001  6.5803210e+001
  9.6355191e+001  2.1263020e+001  8.5243198e+001  7.5945729e+001  7.2491109e+001  7.1064245e+001  7.0491509e+001  7.0239033e+001  6.9090407e+001  6.8072013e+001  6.7171943e+001  6.5847644e+001
  9.6440676e+001  2.1425725e+001  8.4785157e+001  7.5927214e+001  7.2248326e+001  7.1019262e+001  7.0222998e+001  6.9601525e+001  6.9127415e+001  6.8361336e+001  6.6954264e+001  6.5315070e+001
  9.5535354e+001  1.7900555e+001  8.6822837e+001  7.7038924e+001  7.3169435e+001  7.1846120e+001  7.1149646e+001  7.0278455e+001  6.9602633e+001  6.8606600e+001  6.7333911e+001  6.5609228e+001
  9.6345863e+001  2.1228907e+001  8.5560443e+001  7.5984755e+001  7.2726387e+001  7.1062863e+001  7.0408292e+001  6.9450796e+001  6.8868788e+001  6.8285466e+001  6.6774179e+001  6.5492130e+001
  9.5656455e+001  1.6518369e+001  8.7165654e+001  7.7559465e+001  7.3699018e+001  7.2178825e+001  7.1525605e+001  7.0743148e+001  6.9598885e+001  6.8940408e+001  6.7393490e+001  6.5483959e+001
  9.6111362e+001  1.9703327e+001  8.5653364e+001  7.6213407e+001  7.3161657e+001  7.1341231e+001  7.0524044e+001  6.9922200e+001  6.9275587e+001  6.8676871e+001  6.7191638e+001  6.5743275e+001
  9.4829271e+001  1.3129304e+001  8.9162574e+001  7.9353862e+001  7.4870077e+001  7.3156341e+001  7.2631622e+001  7.1444177e+001  7.0482246e+001  6.9111087e+001  6.7927266e+001  6.6162675e+001
  9.5692655e+001  1.6348719e+001  8.7323268e+001  7.6914245e+001  7.3482368e+001  7.1817975e+001  7.1691913e+001  7.0800412e+001  7.0062477e+001  6.8640504e+001  6.7174670e+001  6.5981020e+001
  9.5547230e+001  1.4931465e+001  8.8224075e+001  7.8308323e+001  7.4151397e+001  7.2483402e+001  7.1968279e+001  7.1397295e+001  7.0196187e+001  6.9105078e+001  6.7288101e+001  6.5632548e+001
  9.6134384e+001  1.9594740e+001  8.5644948e+001  7.6303994e+001  7.2479451e+001  7.1510205e+001  7.1180166e+001  7.0344747e+001  6.9355808e+001  6.8270243e+001  6.6879562e+001  6.5980168e+001
  9.6121773e+001  2.0066469e+001  8.5500730e+001  7.6127401e+001  7.2870196e+001  7.1364002e+001  7.0617116e+001  6.9934081e+001  6.9296853e+001  6.8296362e+001  6.6845455e+001  6.5545510e+001
  9.6306082e+001  2.1130404e+001  8.5387643e+001  7.5820704e+001  7.2519082e+001  7.0844507e+001  7.0636596e+001  6.9815624e+001  6.8999361e+001  6.7874872e+001  6.7005377e+001  6.5688669e+001
  9.5785295e+001  1.7434224e+001  8.6918345e+001  7.7619183e+001  7.3854495e+001  7.1876819e+001  7.1259055e+001  7.1087096e+001  6.9577813e+001  6.9068307e+001  6.7459834e+001  6.5665168e+001
  9.6216229e+001  2.0131539e+001  8.5090297e+001  7.5752911e+001  7.2882909e+001  7.1595992e+001  7.0340351e+001  6.9948667e+001  6.9069040e+001  6.8048671e+001  6.6893155e+001  6.5721686e+001
  9.6368948e+001  2.0563989e+001  8.4973263e+001  7.5654888e+001  7.3183865e+001  7.1636965e+001  7.0211004e+001  6.9659332e+001  6.9234382e+001  6.8125254e+001  6.7122124e+001  6.5556736e+001
  9.6140167e+001  1.9683972e+001  8.5632916e+001  7.6305670e+001  7.3174626e+001  7.1265060e+001  7.0931789e+001  7.0103943e+001  6.8978790e+001  6.8222372e+001  6.7051262e+001  6.5268830e+001
  9.5673997e+001  1.6502616e+001  8.7215046e+001  7.7251421e+001  7.3615431e+001  7.2165281e+001  7.1566254e+001  7.0501480e+001  6.9668672e+001  6.8368367e+001  6.7365860e+001  6.5856625e+001
  9.6063055e+001  1.9330366e+001  8.5551767e+001  7.6291706e+001  7.2959703e+001  7.1395388e+001  7.1097868e+001  6.9947217e+001  6.9229572e+001  6.8771757e+001  6.6839680e+001  6.5593515e+001
  9.5405597e+001  1.4932208e+001  8.8216513e+001  7.8108086e+001  7.4109347e+001  7.2447971e+001  7.2118503e+001  7.1303390e+001  7.0021264e+001  6.8491181e+001  6.7794271e+001  6.5879896e+001
  9.5091240e+001  1.3173586e+001  8.9292183e+001  7.9120936e+001  7.4816093e+001  7.2864983e+001  7.2028024e+001  7.1429049e+001  7.0704421e+001  6.9148920e+001  6.7857462e+001  6.5991302e+001
  9.5847806e+001  1.7300864e+001  8.6656591e+001  7.7011512e+001  7.3557613e+001  7.2145262e+001  7.1362952e+001  7.0785400e+001  6.9608885e+001  6.8730388e+001  6.6756089e+001  6.5514940e+001
  9.5561628e+001  1.5117412e+001  8.7969242e+001  7.7849188e+001  7.4032116e+001  7.2594424e+001  7.2030525e+001  7.1099673e+001  6.9976530e+001  6.9071611e+001  6.7355204e+001  6.5692703e+001
  9.4841188e+001  1.3144792e+001  8.9316536e+001  7.9142591e+001  7.5050721e+001  7.3453930e+001  7.2538191e+001  7.1425299e+001  7.0498120e+001  6.9601751e+001  6.8129830e+001  6.6557599e+001
  9.5647741e+001  1.6634030e+001  8.7463069e+001  7.7263019e+001  7.3599682e+001  7.2195349e+001  7.1201196e+001  7.0795654e+001  6.9819325e+001  6.8910894e+001  6.7304341e+001  6.5602456e+001
  9.5729411e+001  1.7405863e+001  8.7134208e+001  7.6924131e+001  7.3457247e+001  7.2080000e+001  7.1092866e+001  7.0844481e+001  6.9850804e+001  6.8538970e+001  6.7850862e+001  6.5468663e+001
  9.6200924e+001  2.1236298e+001  8.4976297e+001  7.6121670e+001  7.2694126e+001  7.1241079e+001  7.0630211e+001  6.9955226e+001  6.9246533e+001  6.8330857e+001  6.6990323e+001  6.5597266e+001
  9.6019085e+001  1.7839003e+001  8.7225040e+001  7.6894061e+001  7.3282412e+001  7.1765110e+001  7.0870928e+001  7.0572629e+001  6.9576226e+001  6.8608989e+001  6.7292110e+001  6.5833440e+001
